gene_id,D4-1,D4-2,REH-1-WT,REH-2-WT
ENSG00000090382,23.86,38.36,4.81,2.21
ENSG00000090402,0.00,0.00,0.00,0.00
ENSG00000090432,300.00,320.00,176.00,159.00
ENSG00000090447,364.78,467.27,308.00,306.00
ENSG00000090470,736.84,854.00,453.00,483.00
ENSG00000090487,849.81,1013.20,544.97,556.67
ENSG00000090512,0.00,0.00,0.00,0.00
ENSG00000090520,890.00,988.00,566.19,518.00
ENSG00000090530,0.00,0.00,0.00,0.00
ENSG00000090534,0.00,1.00,0.00,0.00
ENSG00000090539,11.05,10.26,4.00,6.00
ENSG00000090554,125.25,179.84,48.21,55.40
ENSG00000090565,755.94,913.00,507.00,411.00
ENSG00000090581,391.23,459.42,263.15,154.89
ENSG00000090612,118.20,153.61,129.14,135.61
ENSG00000090615,1177.45,1576.40,936.02,787.00
ENSG00000090621,2855.97,3399.97,2059.09,1813.64
ENSG00000090659,0.00,0.00,2.00,0.00
ENSG00000090661,795.67,1014.80,358.04,275.00
ENSG00000090674,136.60,155.06,150.00,84.00
ENSG00000090686,1476.00,1930.00,1168.00,1173.00
ENSG00000090776,1542.00,1920.00,652.00,516.00
ENSG00000090857,2171.29,2737.49,2030.90,1702.21
ENSG00000090861,2597.00,3201.00,2162.00,1878.00
ENSG00000090863,1648.76,2080.03,1187.79,1072.03
ENSG00000090889,1212.98,1449.82,941.99,762.00
ENSG00000090905,1755.10,2103.00,1260.63,956.20
ENSG00000090924,1973.58,2542.82,1407.11,1268.84
ENSG00000090932,5.00,7.00,5.00,0.00
ENSG00000090971,228.00,314.00,143.00,97.00
ENSG00000090975,501.00,613.00,335.00,387.00
ENSG00000090989,424.00,634.00,322.00,294.00
ENSG00000091009,736.77,887.49,749.08,770.40
ENSG00000091010,0.00,2.00,0.00,0.00
ENSG00000091039,1054.00,1392.00,841.00,822.00
ENSG00000091073,370.04,432.94,125.19,122.71
ENSG00000091106,6.00,5.00,3.00,1.00
ENSG00000091127,433.00,576.39,381.00,288.00
ENSG00000091128,11.36,25.21,9.87,3.99
ENSG00000091129,1.00,3.00,0.00,0.00
ENSG00000091136,27.00,32.00,24.00,17.00
ENSG00000091137,7.11,11.82,3.00,4.00
ENSG00000091138,0.00,0.00,0.00,0.00
ENSG00000091140,1053.00,1346.00,745.00,740.00
ENSG00000091157,291.00,349.72,230.05,193.91
ENSG00000091164,758.01,1010.37,671.34,566.09
ENSG00000091181,0.00,0.00,0.00,0.00
ENSG00000091262,6.01,5.08,2.00,1.00
ENSG00000091317,1141.00,1444.28,1066.00,1085.56
ENSG00000091409,183.00,200.00,90.00,88.00
ENSG00000091428,6.00,4.00,1.00,9.00
ENSG00000091436,1085.26,1304.92,1046.24,947.66
ENSG00000091482,0.00,0.00,0.00,0.00
ENSG00000091483,1239.99,1406.00,886.00,800.00
ENSG00000091490,31.00,31.00,8.00,15.00
ENSG00000091513,37.59,32.61,12.00,15.00
ENSG00000091527,2511.00,3058.00,1748.00,1428.00
ENSG00000091536,2.00,8.04,0.00,1.00
ENSG00000091542,1209.50,1494.68,704.04,570.88
ENSG00000091583,0.00,0.00,0.00,0.00
ENSG00000091592,560.00,730.01,216.27,148.00
ENSG00000091622,72.00,95.20,11.00,23.00
ENSG00000091640,526.65,603.20,377.32,284.00
ENSG00000091651,858.31,1087.22,815.17,667.63
ENSG00000091656,0.00,0.00,0.00,0.00
ENSG00000091664,0.00,0.00,0.00,0.00
ENSG00000091704,0.00,0.00,0.00,0.00
ENSG00000091732,332.00,426.00,234.00,221.00
ENSG00000091831,41.00,42.00,30.00,21.00
ENSG00000091844,25.01,18.01,11.00,35.00
ENSG00000091879,3.00,2.00,1.00,5.00
ENSG00000091947,252.00,336.00,119.00,147.00
ENSG00000091972,404.00,496.01,315.00,310.00
ENSG00000091986,0.62,1.01,2.00,0.00
ENSG00000092009,0.00,1.00,0.00,0.00
ENSG00000092010,2855.00,3561.00,1968.00,1689.00
ENSG00000092020,355.56,430.32,281.00,293.29
ENSG00000092036,617.56,754.54,444.93,314.62
ENSG00000092051,0.00,2.00,2.00,0.00
ENSG00000092054,0.00,0.00,0.00,0.00
ENSG00000092067,73.00,119.00,51.00,38.00
ENSG00000092068,0.00,0.00,1.00,0.00
ENSG00000092094,959.58,1197.84,885.79,710.39
ENSG00000092096,0.00,0.00,0.00,0.00
ENSG00000092098,531.78,699.71,461.72,395.97
ENSG00000092108,500.05,629.85,466.00,329.00
ENSG00000092140,441.00,585.00,329.00,293.00
ENSG00000092148,2369.94,3088.14,1944.00,1639.00
ENSG00000092199,9758.75,11387.80,8765.96,8447.89
ENSG00000092200,3.00,0.00,0.00,0.00
ENSG00000092201,6114.87,7196.63,5657.00,4646.39
ENSG00000092203,895.41,1210.84,778.76,702.50
ENSG00000092208,215.99,266.00,179.00,108.00
ENSG00000092295,21.00,31.00,9.00,19.00
ENSG00000092330,594.09,731.74,454.00,342.00
ENSG00000092345,0.00,0.00,0.00,0.00
ENSG00000092377,0.00,0.00,0.00,0.00
ENSG00000092421,151.87,190.56,86.17,119.00
ENSG00000092439,1380.62,1793.11,1353.98,1169.68
ENSG00000092445,630.59,821.48,434.60,379.11
ENSG00000092470,1117.32,1221.91,958.39,853.83
ENSG00000092529,60.79,72.33,34.54,28.16
ENSG00000092531,983.21,1210.00,628.00,620.00
ENSG00000092607,1.00,3.00,0.00,0.00
ENSG00000092621,2719.00,3447.00,2703.00,2266.00
ENSG00000092758,83.00,108.00,51.00,40.00
ENSG00000092820,3171.00,3768.94,1633.00,1503.00
ENSG00000092841,3368.03,3962.60,2237.11,2077.82
ENSG00000092847,1285.00,1622.00,1021.00,724.00
ENSG00000092850,0.00,1.00,0.00,0.00
ENSG00000092853,900.25,985.18,902.91,744.00
ENSG00000092871,263.49,401.77,259.09,241.90
ENSG00000092929,861.57,1086.62,372.67,272.15
ENSG00000092931,218.32,280.54,214.75,181.26
ENSG00000092964,1951.00,2633.00,1710.00,1239.00
ENSG00000092969,0.00,1.00,0.00,0.00
ENSG00000092978,157.00,179.45,97.62,108.00
ENSG00000093000,2339.95,2839.52,1871.00,1685.00
ENSG00000093009,837.00,938.00,886.00,896.00
ENSG00000093010,827.24,955.39,444.00,458.92
ENSG00000093072,125.29,165.50,11.00,13.00
ENSG00000093100,44.86,42.98,0.00,23.87
ENSG00000093134,0.00,0.00,0.00,0.00
ENSG00000093144,558.99,694.17,479.00,431.00
ENSG00000093167,201.38,246.69,148.00,120.01
ENSG00000093183,360.29,491.36,261.00,196.95
ENSG00000093217,78.00,104.72,111.00,73.00
ENSG00000094631,888.99,1248.13,606.00,526.00
ENSG00000094661,0.00,0.00,0.00,0.00
ENSG00000094755,17.34,15.98,6.00,15.99
ENSG00000094796,0.00,0.00,0.00,0.00
ENSG00000094804,1426.00,1667.00,1370.00,1097.00
ENSG00000094841,128.00,141.00,98.00,101.00
ENSG00000094880,876.00,1022.00,819.00,701.00
ENSG00000094914,943.00,1144.00,805.00,749.00
ENSG00000094916,6656.58,8547.39,5324.63,4346.51
ENSG00000094963,0.00,0.00,0.00,0.00
ENSG00000094975,488.00,572.00,416.00,462.00
ENSG00000095002,1590.00,1958.00,1676.00,1647.00
ENSG00000095015,627.82,767.00,276.00,292.00
ENSG00000095059,684.82,922.59,506.00,467.58
ENSG00000095066,401.20,551.44,203.76,179.26
ENSG00000095110,0.00,0.00,0.00,0.00
ENSG00000095139,2178.82,2689.37,1525.00,1314.96
ENSG00000095203,0.00,0.00,0.00,0.00
ENSG00000095209,228.00,292.00,218.00,236.00
ENSG00000095261,617.18,794.00,495.00,384.00
ENSG00000095303,196.00,274.00,53.00,42.00
ENSG00000095319,1792.01,2169.81,1515.00,1556.00
ENSG00000095321,602.00,788.00,221.00,206.00
ENSG00000095370,871.00,1011.00,1142.00,793.00
ENSG00000095380,647.05,688.54,414.90,402.35
ENSG00000095383,24.00,39.00,20.00,20.00
ENSG00000095397,93.00,98.00,64.00,24.00
ENSG00000095464,4.00,3.00,8.00,9.00
ENSG00000095485,399.90,508.75,351.92,286.65
ENSG00000095539,68.53,112.62,60.57,41.79
ENSG00000095564,1845.00,2371.00,1202.00,1136.00
ENSG00000095574,312.00,403.00,263.00,235.00
ENSG00000095585,1257.54,1633.43,1426.08,1167.99
ENSG00000095587,18.99,24.46,31.98,24.00
ENSG00000095596,4.00,0.00,0.00,0.00
ENSG00000095627,0.00,0.00,0.00,0.00
ENSG00000095637,30.00,46.00,33.00,26.00
ENSG00000095713,0.00,0.00,0.00,0.00
ENSG00000095739,38.00,65.00,26.00,7.00
ENSG00000095752,6.02,11.05,6.43,1.87
ENSG00000095777,0.00,0.00,0.00,0.00
ENSG00000095787,2163.27,2657.84,1754.00,1585.20
ENSG00000095794,91.00,102.00,57.00,52.00
ENSG00000095906,769.83,972.31,576.00,499.00
ENSG00000095917,0.00,0.00,0.00,0.00
ENSG00000095932,168.00,195.00,71.00,41.00
ENSG00000095951,177.11,287.00,157.00,136.00
ENSG00000095970,0.00,0.00,0.00,0.00
ENSG00000095981,0.00,0.00,0.00,0.00
ENSG00000096006,0.00,0.00,0.00,0.00
ENSG00000096060,2016.69,2309.27,1555.00,1431.00
ENSG00000096063,1981.69,2396.31,1404.13,1239.71
ENSG00000096070,1100.00,1376.00,1105.00,979.00
ENSG00000096080,404.34,466.14,335.00,238.50
ENSG00000096088,0.00,0.00,0.00,0.00
ENSG00000096092,126.00,141.00,104.00,58.00
ENSG00000096093,153.74,194.00,101.00,78.00
ENSG00000096264,0.00,0.00,0.00,0.00
ENSG00000096384,23027.02,27028.88,18271.00,16226.00
ENSG00000096395,0.00,0.00,0.00,0.00
ENSG00000096401,1050.00,1286.86,894.00,839.00
ENSG00000096433,1732.16,2368.23,1474.01,1328.67
ENSG00000096654,419.00,550.00,401.00,403.00
ENSG00000096696,0.00,0.00,0.00,0.00
ENSG00000096717,512.00,558.00,382.00,398.00
ENSG00000096746,2809.92,3367.89,2225.00,2005.00
ENSG00000096872,101.00,113.00,78.00,41.00
ENSG00000096968,248.00,319.00,201.00,186.00
ENSG00000096996,110.74,152.34,64.01,51.00
ENSG00000097007,1725.00,2143.00,1280.00,1190.00
ENSG00000097021,1280.00,1479.99,995.00,848.00
ENSG00000097033,1077.00,1350.99,853.00,701.00
ENSG00000097046,625.00,745.00,545.00,579.00
ENSG00000097096,4.44,2.01,4.00,4.00
ENSG00000099139,24.00,31.00,11.00,13.00
ENSG00000099194,1.00,0.00,2.00,0.00
ENSG00000099203,189.01,191.95,121.56,113.67
ENSG00000099204,204.00,259.00,119.00,81.00
ENSG00000099219,424.23,529.14,170.00,153.10
ENSG00000099246,436.00,542.00,401.00,326.00
ENSG00000099250,23.00,38.30,48.00,39.00
ENSG00000099251,53.90,75.01,24.15,10.29
ENSG00000099256,2.00,1.00,1.00,2.00
ENSG00000099260,0.00,0.00,0.00,0.00
ENSG00000099282,61.00,64.00,29.00,18.00
ENSG00000099284,0.00,0.00,0.00,0.00
ENSG00000099290,707.79,832.71,514.32,412.43
ENSG00000099308,546.00,777.78,329.13,274.36
ENSG00000099326,473.70,585.26,352.18,264.72
ENSG00000099330,109.77,136.12,32.00,18.00
ENSG00000099331,2823.88,3801.85,2406.00,2025.00
ENSG00000099337,238.11,289.11,123.99,93.44
ENSG00000099338,22.41,36.09,14.01,8.00
ENSG00000099341,1755.94,2091.03,1246.00,1046.00
ENSG00000099364,1364.00,1775.89,1000.00,878.00
ENSG00000099365,168.04,249.00,126.00,105.00
ENSG00000099377,15.99,20.29,15.63,1.00
ENSG00000099381,1151.91,1400.89,1137.98,929.00
ENSG00000099385,364.48,429.56,207.34,240.00
ENSG00000099399,0.00,0.00,0.00,0.00
ENSG00000099617,12.00,27.00,21.00,4.00
ENSG00000099622,2403.00,3126.00,2027.00,1821.00
ENSG00000099624,1332.23,1750.45,710.37,619.84
ENSG00000099625,119.33,154.26,31.09,27.04
ENSG00000099715,22.89,25.09,14.50,16.85
ENSG00000099721,0.00,0.00,0.00,0.00
ENSG00000099725,3.08,4.88,0.00,0.00
ENSG00000099769,5.00,10.00,0.00,1.00
ENSG00000099783,5377.00,6402.87,5335.00,4521.93
ENSG00000099785,113.00,157.00,52.00,50.00
ENSG00000099795,548.00,689.00,460.00,405.00
ENSG00000099797,1329.07,1660.68,1025.00,925.60
ENSG00000099800,683.77,876.37,629.97,412.00
ENSG00000099804,627.00,710.00,289.00,247.00
ENSG00000099810,19.84,26.72,8.50,15.33
ENSG00000099812,9.00,12.00,0.00,0.00
ENSG00000099814,419.00,572.00,317.00,264.00
ENSG00000099817,1864.49,2252.30,1407.00,1111.00
ENSG00000099821,1104.25,1298.21,617.30,514.00
ENSG00000099822,5.00,9.00,1.00,4.00
ENSG00000099834,9.00,12.00,4.00,7.00
ENSG00000099840,232.97,346.94,30.00,45.00
ENSG00000099849,192.00,271.00,104.00,76.00
ENSG00000099860,341.00,397.00,256.00,219.00
ENSG00000099864,1391.27,1674.20,903.00,860.00
ENSG00000099866,13.00,18.00,6.00,5.00
ENSG00000099869,0.00,0.00,0.00,0.00
ENSG00000099875,3984.00,5066.00,1179.00,1081.00
ENSG00000099889,219.00,329.00,162.00,138.00
ENSG00000099899,663.57,885.04,460.32,472.55
ENSG00000099901,2823.43,3302.96,2763.68,2482.45
ENSG00000099904,868.00,1118.00,534.00,346.00
ENSG00000099910,320.29,387.49,210.00,197.00
ENSG00000099917,1172.00,1431.00,689.00,577.00
ENSG00000099937,3.00,2.00,0.00,3.00
ENSG00000099940,581.06,745.88,531.19,461.19
ENSG00000099942,2341.00,2922.51,1732.00,1614.00
ENSG00000099949,1051.00,1340.00,674.00,545.00
ENSG00000099953,186.03,259.21,118.87,93.00
ENSG00000099954,70.79,97.59,133.00,105.01
ENSG00000099956,1874.00,2067.00,1515.00,1265.00
ENSG00000099957,0.00,0.00,0.00,0.00
ENSG00000099958,326.00,405.00,234.00,157.00
ENSG00000099960,0.00,0.00,0.00,0.00
ENSG00000099968,729.13,935.04,448.00,447.01
ENSG00000099974,161.11,191.61,78.53,92.55
ENSG00000099977,691.89,849.39,471.47,384.45
ENSG00000099984,0.00,0.00,0.00,0.00
ENSG00000099985,9.00,6.00,1.00,1.00
ENSG00000099991,1331.00,1603.00,956.00,758.00
ENSG00000099992,190.19,250.49,96.17,116.52
ENSG00000099994,4.00,5.00,0.00,0.00
ENSG00000099995,3009.58,3441.51,2269.92,2023.85
ENSG00000099998,68.79,114.81,3.45,5.81
ENSG00000099999,166.73,256.06,83.36,76.20
ENSG00000100003,38.89,47.00,33.45,20.26
ENSG00000100012,0.00,2.00,0.00,0.00
ENSG00000100014,1341.00,1549.08,948.00,709.85
ENSG00000100023,1056.78,1302.66,680.37,542.60
ENSG00000100024,17.65,19.33,10.98,2.11
ENSG00000100027,506.10,614.05,360.25,312.46
ENSG00000100028,1686.33,2073.66,1335.85,1229.31
ENSG00000100029,1289.00,1543.00,923.00,849.00
ENSG00000100030,1973.05,2614.64,1590.00,1418.00
ENSG00000100031,28.00,36.26,12.96,7.00
ENSG00000100033,2.00,7.22,16.00,3.72
ENSG00000100034,2665.49,3234.11,795.83,585.77
ENSG00000100036,45.52,58.39,30.00,16.07
ENSG00000100038,742.79,942.76,473.08,457.43
ENSG00000100053,0.00,0.00,0.00,0.00
ENSG00000100055,570.00,829.00,203.00,174.00
ENSG00000100056,307.00,383.00,230.84,201.00
ENSG00000100058,307.20,367.03,203.10,257.34
ENSG00000100060,843.00,1004.00,502.00,356.00
ENSG00000100065,4.00,1.00,0.00,0.00
ENSG00000100068,260.00,357.00,129.00,93.00
ENSG00000100075,1364.00,1631.00,800.00,669.00
ENSG00000100077,611.64,761.70,466.03,458.11
ENSG00000100078,0.00,0.00,0.00,0.00
ENSG00000100079,0.00,0.00,0.00,0.00
ENSG00000100083,1260.24,1653.23,539.30,540.00
ENSG00000100084,808.25,1075.12,745.58,491.92
ENSG00000100092,1046.17,1194.75,411.95,331.83
ENSG00000100095,29.00,21.00,2.00,5.00
ENSG00000100097,858.00,1073.00,28.00,19.00
ENSG00000100099,4367.20,5671.28,5389.04,4752.08
ENSG00000100100,113.00,160.54,70.00,44.00
ENSG00000100101,0.00,0.00,0.00,0.00
ENSG00000100104,739.71,908.29,733.89,567.71
ENSG00000100105,1093.00,1434.00,926.00,800.00
ENSG00000100106,592.99,834.41,308.13,246.83
ENSG00000100109,759.08,934.70,612.57,511.30
ENSG00000100116,198.85,273.99,130.00,169.00
ENSG00000100121,0.00,1.74,0.00,0.00
ENSG00000100122,0.00,0.00,0.00,0.00
ENSG00000100124,334.37,335.60,225.87,152.79
ENSG00000100129,4509.42,5608.21,3742.55,3210.99
ENSG00000100138,1169.00,1367.00,958.00,834.00
ENSG00000100139,740.37,885.23,387.41,331.10
ENSG00000100142,447.83,491.95,236.47,176.58
ENSG00000100146,0.00,0.00,0.00,0.00
ENSG00000100147,90.00,125.00,34.00,18.00
ENSG00000100150,428.04,484.01,390.00,330.00
ENSG00000100151,150.00,205.40,132.00,102.00
ENSG00000100154,424.02,606.72,579.24,492.39
ENSG00000100156,23.00,39.00,12.00,16.00
ENSG00000100162,358.00,408.00,251.00,308.00
ENSG00000100167,315.00,393.00,393.00,303.00
ENSG00000100170,0.00,0.00,0.00,1.00
ENSG00000100181,1301.12,1534.96,1198.08,1022.06
ENSG00000100191,0.00,0.00,0.00,0.00
ENSG00000100196,0.00,1.00,1.00,0.00
ENSG00000100197,82.26,84.08,42.00,33.00
ENSG00000100201,14615.00,18703.00,11518.00,9981.00
ENSG00000100206,133.61,191.84,135.19,117.46
ENSG00000100207,1296.00,1581.00,957.00,692.00
ENSG00000100209,125.97,118.17,80.80,82.07
ENSG00000100211,93.87,131.53,50.35,35.67
ENSG00000100216,922.00,1064.00,759.00,695.00
ENSG00000100218,0.00,1.00,0.00,0.00
ENSG00000100219,2549.00,3093.00,1890.00,1652.00
ENSG00000100220,1450.00,1712.00,1057.00,909.00
ENSG00000100221,914.28,1183.97,778.00,614.21
ENSG00000100225,1216.14,1457.02,886.28,742.00
ENSG00000100226,1413.01,1724.89,1007.33,956.03
ENSG00000100227,1662.00,2037.00,1216.00,1014.00
ENSG00000100228,10.35,11.62,4.11,1.22
ENSG00000100234,0.00,0.00,0.00,0.00
ENSG00000100239,1206.00,1643.42,875.00,796.00
ENSG00000100241,3327.00,4431.58,2596.00,2082.00
ENSG00000100242,1922.22,2394.10,1109.57,972.36
ENSG00000100243,1476.24,1786.66,795.27,732.41
ENSG00000100246,134.00,148.00,47.00,79.00
ENSG00000100249,0.00,0.00,0.00,0.00
ENSG00000100253,16.91,15.97,3.02,8.41
ENSG00000100258,959.00,1254.00,575.00,588.00
ENSG00000100263,326.14,425.23,215.00,194.00
ENSG00000100266,912.00,1089.00,708.00,478.00
ENSG00000100271,153.68,156.71,60.52,54.86
ENSG00000100276,3.00,9.00,4.00,0.00
ENSG00000100280,2388.00,2839.55,1544.00,1300.57
ENSG00000100281,798.00,952.00,775.00,678.00
ENSG00000100284,234.00,288.00,96.00,104.00
ENSG00000100285,5.00,10.00,8.00,1.00
ENSG00000100288,492.87,659.68,271.63,258.13
ENSG00000100290,4.00,4.00,0.00,0.00
ENSG00000100292,0.00,6.29,0.00,4.00
ENSG00000100294,186.00,216.00,127.00,117.00
ENSG00000100296,687.78,886.39,534.60,425.27
ENSG00000100297,3680.00,4393.00,3952.00,3306.00
ENSG00000100298,25.00,27.00,20.00,9.00
ENSG00000100299,200.00,317.00,109.00,78.00
ENSG00000100300,595.00,735.00,237.00,193.00
ENSG00000100302,633.00,827.00,10.00,3.00
ENSG00000100304,1305.00,1630.00,930.00,732.00
ENSG00000100307,118.79,162.70,101.45,51.91
ENSG00000100311,0.00,0.00,0.00,0.00
ENSG00000100312,0.00,0.00,0.00,0.00
ENSG00000100314,1.11,3.23,2.10,0.00
ENSG00000100316,18914.45,23451.29,14198.25,12487.21
ENSG00000100319,187.27,208.87,115.90,82.93
ENSG00000100320,296.00,386.00,339.00,308.00
ENSG00000100321,912.00,1208.00,939.00,787.00
ENSG00000100324,525.00,706.00,374.00,306.00
ENSG00000100325,981.00,1151.00,690.00,681.00
ENSG00000100330,635.47,776.92,496.29,414.03
ENSG00000100335,1333.57,1641.16,913.00,708.00
ENSG00000100336,61.40,58.31,53.23,28.42
ENSG00000100341,0.00,0.00,0.00,0.00
ENSG00000100342,252.17,344.32,174.88,135.67
ENSG00000100344,3.75,5.60,0.00,8.00
ENSG00000100345,17676.98,21869.19,11166.00,8842.00
ENSG00000100346,1.00,2.00,0.00,0.00
ENSG00000100347,934.00,1049.09,654.00,500.00
ENSG00000100348,678.30,846.09,444.00,384.00
ENSG00000100350,789.59,929.16,818.21,698.00
ENSG00000100351,7.00,13.00,4.00,3.00
ENSG00000100353,2672.00,3208.00,1906.00,1662.00
ENSG00000100354,982.00,1255.02,744.00,618.00
ENSG00000100359,1013.25,1319.81,675.00,568.05
ENSG00000100360,548.00,686.00,338.00,315.00
ENSG00000100362,0.00,0.00,0.00,0.00
ENSG00000100364,1292.23,1521.63,511.00,471.00
ENSG00000100365,1416.00,1776.00,1118.00,1014.00
ENSG00000100368,496.00,642.98,294.00,318.00
ENSG00000100372,293.00,355.00,216.00,242.00
ENSG00000100373,0.00,1.00,0.00,0.00
ENSG00000100376,500.93,741.09,363.00,274.00
ENSG00000100379,197.00,238.00,129.00,115.00
ENSG00000100380,3611.99,4383.53,2858.00,2974.71
ENSG00000100385,3.00,4.00,0.00,0.00
ENSG00000100387,587.00,708.00,402.00,425.00
ENSG00000100393,2746.00,3253.00,1996.00,1657.00
ENSG00000100395,712.33,786.77,534.57,417.32
ENSG00000100399,3.00,2.00,0.00,4.00
ENSG00000100401,2306.00,2952.00,1334.00,1131.00
ENSG00000100403,2458.86,3069.95,1786.42,1587.00
ENSG00000100410,724.00,793.00,482.00,432.00
ENSG00000100412,1544.28,1780.85,1116.64,997.67
ENSG00000100413,515.72,636.15,279.36,370.33
ENSG00000100416,854.00,1086.00,441.00,331.00
ENSG00000100417,185.00,257.00,65.00,56.00
ENSG00000100418,646.43,829.02,363.48,331.85
ENSG00000100422,1333.82,1607.62,1123.99,947.00
ENSG00000100425,938.00,1241.00,702.00,639.00
ENSG00000100426,1324.00,1561.00,1050.00,892.00
ENSG00000100427,199.00,222.00,79.00,115.00
ENSG00000100429,700.76,939.16,320.79,288.82
ENSG00000100433,26.00,31.00,26.00,15.00
ENSG00000100439,762.00,1027.00,328.00,249.00
ENSG00000100441,1200.08,1469.97,492.16,469.54
ENSG00000100442,1354.00,1720.13,1225.66,1194.00
ENSG00000100445,494.92,658.60,417.78,287.46
ENSG00000100448,0.00,1.00,2.00,3.00
ENSG00000100450,0.00,0.00,0.00,0.00
ENSG00000100453,0.00,0.00,0.00,0.00
ENSG00000100461,1245.54,1503.19,777.06,637.10
ENSG00000100462,1873.67,2352.52,1414.94,966.00
ENSG00000100473,340.41,427.79,206.10,148.83
ENSG00000100478,129.32,147.58,154.00,120.78
ENSG00000100479,277.00,359.00,308.00,239.00
ENSG00000100483,114.00,163.00,103.00,83.00
ENSG00000100485,477.00,629.00,342.00,303.00
ENSG00000100490,13.04,30.04,7.00,3.51
ENSG00000100503,2112.00,2791.00,1762.00,1527.00
ENSG00000100504,601.00,640.02,117.00,69.00
ENSG00000100505,153.00,169.00,155.00,114.00
ENSG00000100519,1143.05,1472.07,937.00,900.00
ENSG00000100522,633.37,736.81,493.02,454.00
ENSG00000100523,715.36,942.00,614.00,552.94
ENSG00000100526,336.00,420.00,178.00,214.00
ENSG00000100528,788.00,1042.00,615.00,696.00
ENSG00000100532,105.00,122.98,84.00,60.00
ENSG00000100554,337.11,427.28,281.93,253.46
ENSG00000100557,0.00,6.23,0.00,0.00
ENSG00000100558,0.00,0.00,0.00,0.00
ENSG00000100564,123.77,122.61,98.96,111.76
ENSG00000100565,0.00,0.00,0.00,0.00
ENSG00000100567,1110.00,1336.00,838.00,811.00
ENSG00000100568,671.73,889.62,484.96,528.00
ENSG00000100575,282.75,301.23,250.00,183.00
ENSG00000100577,227.04,278.00,102.00,111.00
ENSG00000100578,624.68,804.67,461.49,379.83
ENSG00000100580,674.51,908.08,428.00,412.00
ENSG00000100583,12.00,22.01,12.00,6.00
ENSG00000100591,1792.00,2072.00,1219.00,991.00
ENSG00000100592,268.00,310.00,141.00,94.00
ENSG00000100593,3.00,4.00,0.00,1.00
ENSG00000100596,951.20,1139.01,694.00,559.00
ENSG00000100599,156.00,182.00,46.00,32.00
ENSG00000100600,169.34,183.36,122.68,77.43
ENSG00000100601,257.00,254.00,221.00,170.00
ENSG00000100603,1289.96,1537.62,1281.97,1032.00
ENSG00000100604,0.00,1.00,1.00,0.00
ENSG00000100605,602.30,695.83,436.15,356.00
ENSG00000100612,270.13,379.77,178.91,117.95
ENSG00000100614,589.00,718.00,392.00,428.00
ENSG00000100625,85.62,84.97,29.49,29.07
ENSG00000100626,10.97,18.02,1.06,0.00
ENSG00000100628,5.00,19.00,1.00,8.00
ENSG00000100629,186.00,261.00,169.00,196.00
ENSG00000100632,1551.93,1969.98,1287.99,1116.98
ENSG00000100644,2053.88,2580.98,1593.79,1582.06
ENSG00000100647,275.00,368.00,219.00,148.00
ENSG00000100650,4127.00,4748.10,3076.00,2874.00
ENSG00000100652,0.00,3.00,1.00,2.00
ENSG00000100664,2596.00,3289.00,2128.00,1873.00
ENSG00000100665,0.00,0.00,0.00,0.00
ENSG00000100678,2.00,0.00,0.00,1.00
ENSG00000100697,1293.00,1641.00,1149.00,1093.00
ENSG00000100711,361.36,470.17,233.26,239.82
ENSG00000100714,2485.30,2994.19,2032.64,1982.57
ENSG00000100721,0.00,0.00,0.00,0.00
ENSG00000100722,868.20,1071.21,697.07,625.86
ENSG00000100726,952.00,1150.00,553.00,524.00
ENSG00000100731,908.00,1199.00,701.00,618.00
ENSG00000100739,0.00,0.00,0.00,0.00
ENSG00000100744,138.24,193.34,80.00,108.68
ENSG00000100749,798.00,1008.11,832.00,777.00
ENSG00000100764,1794.46,2083.47,1264.66,1146.53
ENSG00000100767,96.34,138.51,32.05,44.06
ENSG00000100784,150.47,211.02,161.46,150.00
ENSG00000100796,1548.00,1917.00,1440.00,1259.00
ENSG00000100802,133.90,153.00,97.74,82.00
ENSG00000100804,909.88,1113.00,469.00,450.10
ENSG00000100811,2606.29,3234.37,2020.00,2072.00
ENSG00000100813,5019.27,5929.67,3689.13,3044.55
ENSG00000100814,623.65,874.38,505.52,485.72
ENSG00000100815,593.57,845.10,482.52,451.12
ENSG00000100823,2570.00,2989.00,2296.00,1980.00
ENSG00000100836,3721.78,4536.65,2271.95,2159.59
ENSG00000100842,0.00,0.00,0.00,0.00
ENSG00000100852,766.00,1035.79,820.00,815.00
ENSG00000100865,290.19,329.55,189.04,164.25
ENSG00000100867,1.01,0.00,0.00,2.00
